"BehaviorSpace results (NetLogo 6.2.2)"
"CA_5-STATES_NETWORK__61_Arduino_31_COMPLETE_work.nlogo"
"experiment_centroid_links_mutated"
"07/04/2022 22:22:54:352 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","radius-of-interaction","movement-steps","load-graphml","N-turtles","percentage-unhappy","clear-before-generating","arduino-on","mutated","links-to-use","frac-providers","[step]","mean [ state ] of turtles with [ breed = clients ]","mean [ state ] of turtles with [ breed = service-providers ]","mean [nw:clustering-coefficient] of turtles","paths","mean [nw:closeness-centrality] of turtles","mean [nw:betweenness-centrality] of turtles","centroid-x","centroid-y","count links"
"90","3.5","3","false","80","40","true","false","7","undirected","0.15","82","3.1029411764705883","3","0.4883805335625855","1.8164556962025316","0.5544864622484107","32.249999999999986","0.13175569125906067","-0.5875103041622929","703"
"87","3.5","3","false","80","40","true","false","7","undirected","0.15","86","3.0294117647058822","2.5833333333333335","0.5093326052310323","1.8389240506329114","0.5496839331926562","33.13749999999999","0.4181530928093686","-0.33802211679684807","709"
"93","3.5","5","false","80","10","true","false","0","undirected","0.15","77","2.4558823529411766","2.8333333333333335","0.5276210612265427","2.154746835443038","0.4693888032723915","45.612500000000004","0.08868152729376097","-0.49893141521476564","395"
"89","3.5","3","false","80","40","true","false","7","undirected","0.1","82","3.1666666666666665","3.25","0.4942022225239371","1.741139240506329","0.5790437846029667","29.275","0.5987076107120833","-0.11360351883535813","872"
"94","3.5","5","false","80","10","true","false","7","undirected","0.05","3","3.6315789473684212","3.25","0.3031547619047618","false","0.22969986671475429","95.10000000000001","-0.08480880421787647","-0.6263798920364432","130"
"95","3.5","5","false","80","10","true","false","7","undirected","0.1","2","3.0972222222222223","2","0.2800892857142857","false","0.26021342342574577","108.7125","0.3883939523652214","-0.3223162539944252","128"
"91","3.5","5","false","80","10","true","false","0","undirected","0.05","80","2.3157894736842106","2.75","0.5042821460074924","1.8800632911392405","0.5392152383723334","34.76249999999999","-1.6818492372809533","0.6000276720138776","677"
"88","3.5","3","false","80","40","true","false","7","undirected","0.05","83","3.026315789473684","3","0.4947232580512515","1.7727848101265822","0.5690533006491212","30.525000000000006","-0.10274517529293843","-0.221763566969816","820"
"92","3.5","5","false","80","10","true","false","0","undirected","0.1","80","2.4444444444444446","2.125","0.5037330747871607","1.856012658227848","0.5439359168301725","33.81250000000002","1.2464297879364217","-1.276066767368397","668"
"86","3.5","3","false","80","40","true","false","7","undirected","0.1","86","3.0555555555555554","2.25","0.51203854011146","1.7477848101265823","0.5778716836437207","29.5375","0.23025362586673803","-1.1026171472963568","867"
"85","3.5","3","false","80","40","true","false","7","undirected","0.05","86","3.4473684210526314","3.25","0.4830603714948274","1.7332278481012657","0.5822120959486452","28.962499999999995","0.39038265699438174","-1.7643094363801595","915"
"90","3.5","3","false","80","40","true","false","7","undirected","0.15","83","3.3529411764705883","3.25","0.49126519323967094","1.8113924050632912","0.5560793125566654","32.05","0.20675569125906051","-0.5500103041622932","709"
"87","3.5","3","false","80","40","true","false","7","undirected","0.15","87","3.1176470588235294","3","0.5119882969290209","1.8379746835443038","0.5499941779943899","33.1","0.4556530928093682","0.024477883203152074","711"
"93","3.5","5","false","80","10","true","false","0","undirected","0.15","78","2.985294117647059","3.4166666666666665","0.5254554824491591","2.152215189873418","0.46994158836832056","45.51250000000001","0.07618152729376093","-0.37393141521476614","398"
"89","3.5","3","false","80","40","true","false","7","undirected","0.1","83","3","2.875","0.49986613156317344","1.7389240506329113","0.5798412191656572","29.187500000000007","0.673707610712083","-0.06360351883535857","878"
"94","3.5","5","false","80","10","true","false","7","undirected","0.05","4","3.0526315789473686","3","0.3293452380952381","false","0.24608665587488873","86.46249999999998","-0.32230880421787667","-0.7263798920364434","142"
"95","3.5","5","false","80","10","true","false","7","undirected","0.1","3","3.3333333333333335","2.5","0.30211309523809515","false","0.25338588562567815","107.67499999999998","0.31339395236522166","-0.44731625399442504","141"
"72","3.5","1","false","80","40","true","false","7","undirected","0.15","86","3.235294117647059","2.6666666666666665","0.6125429267280003","2.1259493670886074","0.4777169963311653","44.47499999999999","-2.718787941599145","1.2152083810904917","594"
"91","3.5","5","false","80","10","true","false","0","undirected","0.05","81","2.263157894736842","1.5","0.506666293763673","1.8731012658227848","0.5411929387481845","34.4875","-1.5068492372809534","0.9000276720138773","686"
"92","3.5","5","false","80","10","true","false","0","undirected","0.1","81","2.3194444444444446","2.375","0.5025646811730464","1.8506329113924052","0.5455095495321098","33.6","1.1339297879364216","-1.1885667673683973","677"
"88","3.5","3","false","80","40","true","false","7","undirected","0.05","84","3.0657894736842106","4","0.49522556320495764","1.7680379746835444","0.5706219547422215","30.337500000000006","-0.05274517529293843","-0.1717635669698161","831"
"85","3.5","3","false","80","40","true","false","7","undirected","0.05","87","3.4473684210526314","2.75","0.48672375347820057","1.7306962025316455","0.5831219763723181","28.86250000000001","0.1528826569943819","-1.8018094363801598","922"
"86","3.5","3","false","80","40","true","false","7","undirected","0.1","87","3.236111111111111","3.75","0.5138740121260048","1.745253164556962","0.578743816957815","29.4375","0.24275362586673835","-1.0776171472963572","873"
"87","3.5","3","false","80","40","true","false","7","undirected","0.15","88","3","3.0833333333333335","0.5092010354630987","1.830379746835443","0.5520742868522637","32.799999999999976","0.4806530928093681","-0.2505221167968479","716"
"90","3.5","3","false","80","40","true","false","7","undirected","0.15","84","3.1029411764705883","3.6666666666666665","0.4933690359219255","1.808860759493671","0.556894532379812","31.95000000000001","0.30675569125906055","-0.5500103041622934","715"
"93","3.5","5","false","80","10","true","false","0","undirected","0.15","79","2.5","2.75","0.5229892208419324","2.1443037974683543","0.4716468714501471","45.2","0.18868152729376084","-0.486431415214766","402"
"94","3.5","5","false","80","10","true","false","7","undirected","0.05","5","3.460526315789474","3.25","0.33896645021645005","false","0.18709602024419084","142.6625","-0.25980880421787655","-0.5638798920364432","154"
"95","3.5","5","false","80","10","true","false","7","undirected","0.1","4","3.2222222222222223","3","0.35435515873015866","false","0.27105945375548146","96.44999999999999","0.13839395236522173","-0.17231625399442493","155"
"89","3.5","3","false","80","40","true","false","7","undirected","0.1","84","3.388888888888889","3.25","0.5030891945159892","1.7344936708860759","0.5814148630292364","29.012499999999996","0.6237076107120834","-0.05110351883535813","888"
"92","3.5","5","false","80","10","true","false","0","undirected","0.1","82","2.5694444444444446","2.125","0.5011586209827346","1.84873417721519","0.5460714373585842","33.525","0.9589297879364217","-1.2135667673683976","681"
"91","3.5","5","false","80","10","true","false","0","undirected","0.05","82","2.3947368421052633","3.5","0.5074863260346971","1.8693037974683544","0.5422948447885882","34.33749999999999","-1.4318492372809541","0.700027672013878","691"
"88","3.5","3","false","80","40","true","false","7","undirected","0.05","85","2.8947368421052633","4","0.49695281499036115","1.7658227848101267","0.5713732810531945","30.25","0.12225482470706095","-0.24676356696981597","837"
"85","3.5","3","false","80","40","true","false","7","undirected","0.05","88","3.3157894736842106","3.25","0.4876764829633822","1.729113924050633","0.5836742512681224","28.799999999999994","0.252882656994382","-1.6268094363801597","926"
"86","3.5","3","false","80","40","true","false","7","undirected","0.1","88","2.986111111111111","2.5","0.5234423088844494","1.740506329113924","0.5804170545927005","29.249999999999993","0.21775362586673824","-0.7526171472963565","884"
"90","3.5","3","false","80","40","true","false","7","undirected","0.15","85","3.3823529411764706","3","0.4931044659770902","1.8079113924050634","0.5571966900164059","31.9125","0.39425569125906074","-0.4500103041622925","717"
"87","3.5","3","false","80","40","true","false","7","undirected","0.15","89","3.0588235294117645","2.8333333333333335","0.513919609258214","1.82626582278481","0.5533682812557582","32.6375","0.555653092809368","0.19947788320315202","722"
"93","3.5","5","false","80","10","true","false","0","undirected","0.15","80","2.823529411764706","3.25","0.5247003481953219","2.1386075949367087","0.4729386453488629","44.975","0.1636815272937607","-0.373931415214766","406"
"94","3.5","5","false","80","10","true","false","7","undirected","0.05","6","3.4342105263157894","3","0.3590999278499277","false","0.18944704033561807","140.4625","-0.3723088042178765","-0.4888798920364431","159"
"95","3.5","5","false","80","10","true","false","7","undirected","0.1","5","3.0416666666666665","2.5","0.3855059523809524","false","0.2937153456322239","83.92499999999998","0.05089395236522169","-0.27231625399442494","162"
"89","3.5","3","false","80","40","true","false","7","undirected","0.1","85","2.986111111111111","2.875","0.5032351391365181","1.7332278481012657","0.5818630117499419","28.962500000000013","0.7237076107120833","-0.08860351883535836","891"
"91","3.5","5","false","80","10","true","false","0","undirected","0.05","83","2.25","1.75","0.513784898333734","1.8639240506329113","0.543922889170005","34.12499999999999","-1.3318492372809538","0.7750276720138778","698"
"92","3.5","5","false","80","10","true","false","0","undirected","0.1","83","2.111111111111111","2.375","0.5035839216126116","1.8468354430379748","0.5466842636643658","33.449999999999996","0.9339297879364216","-1.1635667673683974","686"
"88","3.5","3","false","80","40","true","false","7","undirected","0.05","86","2.8157894736842106","4","0.49728932676602644","1.764240506329114","0.5719360858381665","30.1875","0.13475482470706196","-0.25926356696981606","842"
"85","3.5","3","false","80","40","true","false","7","undirected","0.05","89","3.3552631578947367","2.75","0.48751652245504945","1.7275316455696204","0.5842438656494233","28.7375","0.30288265699438205","-1.4893094363801598","931"
"86","3.5","3","false","80","40","true","false","7","undirected","0.1","89","3.1944444444444446","3.375","0.5241839923036208","1.7395569620253164","0.5807506229801597","29.2125","0.05525362586673834","-0.6651171472963568","887"
"90","3.5","3","false","80","40","true","false","7","undirected","0.15","86","3.1911764705882355","3.25","0.4948771784638383","1.8028481012658228","0.5587777160040817","31.712500000000016","0.3942556912590604","-0.4750103041622932","724"
"87","3.5","3","false","80","40","true","false","7","undirected","0.15","90","3.2058823529411766","2.75","0.5231405185037212","1.8246835443037974","0.5539733319241748","32.575","0.7056530928093678","-0.07552211679684798","726"
"93","3.5","5","false","80","10","true","false","0","undirected","0.15","81","2.588235294117647","3","0.5298113009929095","2.133544303797468","0.47411426231535553","44.77499999999999","0.0011815272937608866","-0.28643141521476567","410"
"94","3.5","5","false","80","10","true","false","7","undirected","0.05","7","3.4078947368421053","3.25","0.3646436896436895","false","0.19832952159674566","137.93749999999997","-0.4598088042178767","-0.363879892036443","170"
"96","3.5","5","false","80","10","true","false","7","undirected","0.15","0","2.661764705882353","2.9166666666666665","0.27041666666666664","0","0.498165299433048","3.7125","0","0","75"
"95","3.5","5","false","80","10","true","false","7","undirected","0.1","6","3.4444444444444446","3","0.3719444444444443","false","0.27508419544960117","95.11250000000003","-0.1616060476347782","-0.27231625399442505","171"
"72","3.5","1","false","80","40","true","false","7","undirected","0.15","87","3.235294117647059","2.8333333333333335","0.612542926728","2.1259493670886074","0.4777169963311653","44.474999999999994","-2.8062879415991446","1.4652083810904921","594"
"89","3.5","3","false","80","40","true","false","7","undirected","0.1","86","3.236111111111111","3.25","0.5059939147109559","1.7256329113924052","0.5844375188327093","28.6625","0.8862076107120831","-0.13860351883535849","906"
"91","3.5","5","false","80","10","true","false","0","undirected","0.05","84","2.4078947368421053","2.5","0.5132961206207839","1.8623417721518987","0.5444464035776835","34.062500000000014","-1.3193492372809534","0.7125276720138778","702"
"92","3.5","5","false","80","10","true","false","0","undirected","0.1","84","2.638888888888889","2.125","0.5038384945351868","1.8430379746835444","0.5478983977787281","33.29999999999999","0.8589297879364212","-1.1760667673683973","695"
